StockCode,Description,TotalRevenue,UnitsSold,OrderCount,UniqueCustomers,AvgPrice
85230E,STRAWBRY SCENTED VOTIVE CANDLE,360.96,1344,42,30,0.26857142857142857
21880,RED AND WHITE SPOT TAPE,360.93,483,71,35,0.7472670807453416
21374,MIRRORED WALL ART SKULLS,360.88,170,26,22,2.1228235294117646
16011,ANIMAL STICKERS,360.84,1724,56,43,0.20930394431554522
21117,BLOND DOLL DOORSTOP,360.33000000000004,219,12,12,1.6453424657534248
84873A,FUNKY FLOWER PICNIC BAG FOR 4,360.25,30,14,3,12.008333333333333
22102,MIRROR MOSAIC T-LIGHT HOLDER ,359.85,220,28,22,1.6356818181818182
20854,BLUE PATCH PURSE PINK HEART,359.76,217,72,56,1.6578801843317972
84402D,PINK DRESS JEWELLERY STAND ,358.93,373,13,9,0.9622788203753352
84997a,GREEN 3 PIECE MINI DOTS CUTLERY SET,357.41,43,11,0,8.311860465116279
22555,PLASTERS IN TIN MR STRONG ,357.0,228,11,11,1.5657894736842106
79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,356.1,804,18,11,0.44291044776119404
22853,CAT BOWL VINTAGE CREAM,356.06,110,26,22,3.2369090909090907
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,355.66999999999996,751,17,14,0.47359520639147795
20799,PINK MILKSHAKE GLASS,355.33,200,26,11,1.7766499999999998
72487,ROSES WHITE ROUND CANDLE,355.05,827,14,13,0.429322853688029
85131D,BEADED CRYSTAL HEART PINK ON STICK,354.84999999999997,595,59,12,0.5963865546218486
20950,SET/6  ANGEL T-LIGHTS WHITE/GOLD,353.39,687,83,57,0.514395924308588
21264,WHITE GOOSE FEATHER TREE 60CM ,352.11,109,21,15,3.2303669724770643
79323S,SILVER CHERRY LIGHTS,352.02,60,12,8,5.867
16168M,FUNKY MONKEY GIFT BAG MEDIUM,351.89,1342,63,26,0.26221311475409836
46126A,ELVIS WALLHANGING / CURTAIN,350.15,265,40,22,1.321320754716981
22821,GIFT BAG PSYCHEDELIC APPLES,350.13000000000005,528,51,39,0.6631250000000001
21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,350.03999999999996,402,52,20,0.8707462686567163
84497,BUTTONS AND STRIPES NOTEBOOK ,349.63,87,32,24,4.018735632183908
84858C,PINK RIVIERA HANDBAG,349.39,161,24,18,2.1701242236024845
72750A,"F.FAIRY S/3 CANDLE/GLASS,LILY/VALLY",349.15000000000003,177,8,8,1.9725988700564974
22029,SPACE BOY BIRTHDAY CARD,349.12,823,67,51,0.4242041312272175
51020A,SUMMER FUN DESIGN SHOWER CAP,348.22999999999996,979,33,27,0.3556996935648621
71101E,STANDING FAIRY POLE SUPPORT ,347.63,431,25,20,0.8065661252900231
84249D,FAIRY CAKE GREETINGS CARD,347.3,823,64,48,0.42199270959902796
85205B,PINK FELT EASTER RABBIT GARLAND,346.23,119,32,18,2.9094957983193277
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,345.71999999999997,174,43,28,1.9868965517241377
22925,BLUE GIANT GARDEN THERMOMETER,345.04,56,18,15,6.161428571428572
21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,344.28000000000003,70,29,21,4.918285714285715
21270,ANTIQUE CREAM CUTLERY CUPBOARD,344.24,26,15,12,13.24
21418,STARFISH SOAP DISH,344.09,120,41,17,2.8674166666666663
35004c,SET OF 3 COLOURED  FLYING DUCKS,343.72,27,25,0,12.730370370370371
17129F,BLUE GLASS GEMS IN BAG,342.93,327,27,4,1.0487155963302752
21245,GREEN POLKADOT PLATE ,342.89,194,33,22,1.7674742268041237
20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,342.75,118,22,15,2.9046610169491527
21518,BANK ACCOUNT  GREETING  CARD ,341.88,801,72,45,0.42681647940074907
72814,SET/3 CHRISTMAS BRIAR CANDLES,341.53,90,23,18,3.7947777777777776
22703,PINK CAT BOWL,340.58,154,43,31,2.2115584415584415
84859A,SILVER DISCO HANDBAG,340.54,164,23,17,2.0764634146341465
35095A,BLUE VICTORIAN FABRIC OVAL BOX,340.35,888,69,35,0.38327702702702704
75149N,STRING CRYSTALS NATURAL,340.0,272,25,18,1.25
79303B,BLUE STAR BLOCK TABLE LAMP,339.57,109,10,4,3.115321100917431
90002D,FLOWER BURST SILVER RING CRYSTAL,339.53,97,28,14,3.500309278350515
84925A,WAKE UP COCKEREL WALL THERMOMETER,339.29,179,17,14,1.8954748603351956
BANK CHARGES,Bank Charges,339.24,21,21,11,16.154285714285713
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,336.35999999999996,27,17,5,12.457777777777777
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,335.68,37,22,10,9.072432432432432
71143,SILVER BOOK MARK WITH BEADS,335.65999999999997,178,66,9,1.8857303370786516
22094,RED RETROSPOT TISSUE BOX,335.43,423,39,26,0.7929787234042553
84821,DANISH ROSE DELUXE COASTER,335.34999999999997,383,34,21,0.8755874673629241
20670,VIP HOLIDAY PURSE,334.81000000000006,680,37,16,0.49236764705882363
17084N,FAIRY DREAMS INCENSE ,334.35,1534,90,27,0.21795958279009128
17109A,FLOWER FAIRY INCENSE LILY,333.61,709,13,12,0.4705359661495064
35923,CANDY HEART HANGING DECORATION,333.25,227,50,23,1.4680616740088106
84563A,PINK & WHITE BREAKFAST TRAY,333.16,46,29,17,7.242608695652175
20688,BEAUTY SPEED EXPRESSO CUPS,332.9,464,11,9,0.7174568965517241
47583B,SET OF 3 WICKER BASKET TEA AND CAKE,332.6,27,6,6,12.31851851851852
16048,TEATIME ROUND PENCIL SHARPENER ,331.76,2001,38,21,0.16579710144927537
20856,DENIM PATCH PURSE PINK BUTTERFLY,331.65,201,63,55,1.65
84596J,MIXED NUTS LIGHT GREEN BOWL,331.56,245,73,32,1.3533061224489795
84800L,LARGE WHITE/PINK ROSE ART FLOWER,331.43,290,16,15,1.1428620689655173
84801A,PINK HYDRANGEA ART FLOWER,330.84000000000003,226,10,9,1.4638938053097346
21793,CLASSIC FRENCH STYLE BASKET BROWN,330.75,49,28,25,6.75
22856,ASSORTED EASTER DECORATIONS  BELLS,330.28000000000003,308,5,5,1.0723376623376624
84508B,STRIPES DESIGN TEDDY,328.81,120,48,27,2.740083333333333
72739B,WHITE CHOCOLATE SCENT CANDLE,328.39,394,28,10,0.8334771573604061
22817,CARD SUKI BIRTHDAY,327.68,768,69,42,0.4266666666666667
21263,GREEN GOOSE FEATHER TREE 60CM,326.85,135,17,8,2.421111111111111
22819,"BIRTHDAY CARD, RETRO SPOT",326.79,771,63,42,0.423852140077821
84902,PINK KNITTED COW STUFFED TOY,326.33,84,53,28,3.884880952380952
20655,QUEEN OF SKIES LUGGAGE TAG,326.21,223,95,42,1.4628251121076232
84706A,ENGLISH ROSE TABLE CLOCK,325.88,137,7,6,2.3786861313868615
21309,LOUVRE CHALKBOARD,325.6,49,5,5,6.644897959183674
22045,SPACE BOY GIFT WRAP,325.5,775,27,26,0.42
22043,CHRISTMAS CARD SCREEN PRINT ,325.38,984,65,50,0.3306707317073171
21654,RIDGED GLASS FINGER BOWL,324.22999999999996,215,24,15,1.5080465116279067
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,323.65,122,32,30,2.652868852459016
79190B,RETRO PLASTIC POLKA TRAY,323.57,796,81,40,0.40649497487437186
84875B,GREEN SQUARE COMPACT MIRROR,322.5,246,21,3,1.3109756097560976
21454,PAINTED PINK RABBIT ,322.44,365,58,38,0.8833972602739726
85103, SILVER T-LIGHT SETTING,321.87,43,17,15,7.485348837209302
21128,GOLD FISHING GNOME,321.65000000000003,61,23,13,5.272950819672132
85070,ANT WHITE SWEETHEART TABLE W 3 DRAW,320.0,3,3,3,106.66666666666667
84823,DANISH ROSE FOLDING CHAIR,319.6,8,4,4,39.95
21678,PAISLEY PATTERN  STICKERS,318.75,455,51,28,0.7005494505494505
22394,PAPERWEIGHT KINGS CHOICE ,318.67,179,33,30,1.7802793296089385
84970s,HANGING HEART ZINC T-LIGHT HOLDER,317.37,149,37,0,2.13
85033S,SET/6 SILVER REINDEER T-LIGHTS,317.34999999999997,258,49,34,1.2300387596899223
84933C,LARGE BLUE ORIENTAL FOLDING STOOL,317.0,136,6,6,2.3308823529411766
17091B,JASMINE TEA INCENSE IN TIN,316.98,276,51,35,1.1484782608695654
84509G,FAIRY CAKE PLACEMATS ,315.55,82,27,18,3.848170731707317
84984A,GREEN PEONY CUSHION COVER,315.4,236,6,4,1.3364406779661016
84760S,SMALL HANGING GLASS+ZINC LANTERN,315.26,191,29,17,1.6505759162303664
85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,314.67,487,29,23,0.6461396303901438
84933A,LARGE GREEN PEONY FOLDING STOOL,314.34999999999997,131,6,5,2.3996183206106867
22770,MIRROR CORNICE,313.84,20,11,10,15.691999999999998
84809B,PINK CHRYSANTHEMUMS ART FLOWER,313.8,278,7,6,1.1287769784172663
84804B,BLUE DELPHINIUM ARTIFICIAL FLOWER,313.6,256,13,12,1.225
20794,BLUE  TILE HOOK,313.28999999999996,114,22,14,2.748157894736842
21065,BOOM BOX SPEAKER GIRLS,312.6,48,30,14,6.5125
84838,ANT WHITE HIGH RISE BIRD BOX,312.5,50,4,3,6.25
22782,SET 3 WICKER STORAGE BASKETS ,312.35,13,10,10,24.02692307692308
20654,FIRST CLASS LUGGAGE TAG ,311.82,246,71,51,1.2675609756097561
84984C,ORIENTAL BLUE CUSHION COVER ,311.57,219,8,6,1.4226940639269405
90010E,AMBER GLASS/SILVER BRACELET,311.12,35,20,9,8.889142857142858
35979,SIX STRING SCANDINAVIAN HEART DECS,311.03000000000003,94,27,19,3.308829787234043
62095B,TURQOISE ICE CREAM SUNHAT,310.83,292,21,18,1.0644863013698629
84623,PINK GINGHAM ROSE FLOOR CUSHION,310.44,56,14,8,5.543571428571428
84802A,WHITE ANEMONE ARTIFICIAL FLOWER,309.27000000000004,183,23,20,1.6900000000000002
84933B,LARGE PINK PEONY FOLDING STOOL,309.15,136,6,5,2.273161764705882
22844,VINTAGE DOG FOOD CONTAINER,308.64,36,6,6,8.573333333333332
77081,FLOWER WINDMILL,308.38,242,33,17,1.274297520661157
20663,QUEEN OF THE SKIES HOLIDAY PURSE ,308.17,1051,26,11,0.2932159847764034
17013D,ORIGAMI ROSE INCENSE IN TUBE,307.94,534,19,9,0.5766666666666667
90184A,AMBER CHUNKY BEAD BRACELET W STRAP,307.84,34,17,8,9.054117647058822
90160C,TURQ+RED BOUDICCA LARGE BRACELET,307.18,44,20,14,6.981363636363636
22453,MEASURING TAPE RUSSIAN DOLL BLUE,306.81000000000006,103,28,22,2.9787378640776705
84671B,CROCHET BEAR WITH BLUE STRIPES,306.77,109,32,20,2.8144036697247703
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,305.78,231,19,12,1.3237229437229436
22092,BLUE PAISLEY TISSUE BOX,304.01,289,53,40,1.0519377162629757
gift_0001_20,Dotcomgiftshop Gift Voucher £20.00,304.01,18,17,0,16.889444444444443
20800,LARGE GLASS SUNDAE DISH CLEAR,303.96,1005,5,2,0.30244776119402983
21620,SET OF 4 ROSE BOTANICAL CANDLES,303.87,80,20,19,3.798375
84219,BOX/12 MOTHER & CHICK IN BASKET/BOW,303.86,137,28,24,2.217956204379562
22541,MINI JIGSAW LEAP FROG,302.82,743,32,19,0.4075639300134589
72753D,S/3 FLWR FAIRY SUMMER CANDLES,302.40000000000003,144,9,9,2.1
84660C,PINK STITCHED WALL CLOCK,302.28,65,41,10,4.650461538461538
85147,JARDIN ETCHED GLASS CANDLEHLDR LONG,301.95,61,16,14,4.95
21321,GLASS CHALICE BLUE  LARGE ,301.8,122,18,10,2.4737704918032786
72780,BLACK SILOUETTE CANDLE PLATE,301.73,377,24,20,0.800344827586207
72225C,LAVENDER SCENT CAKE CANDLE,300.78,1302,21,14,0.2310138248847926
47563A,RETRO LONGBOARD IRONING BOARD COVER,300.68,61,49,12,4.929180327868853
85130C,BEADED CRYSTAL HEART BLUE  LARGE,300.67,177,22,17,1.6987005649717515
22852,ENAMEL DOG BOWL CREAM,300.48,76,3,3,3.953684210526316
21197,MULTICOLOUR  CONFETTI IN TUBE,300.3,182,20,18,1.6500000000000001
85019B,BLOSSOM  IMAGES NOTEBOOK SET,299.5,206,11,11,1.453883495145631
84801B,WHITE HYDRANGEA ART FLOWER,298.8,192,15,11,1.5562500000000001
20868,SILVER FABRIC MIRROR,298.72,424,25,14,0.7045283018867925
18096C,WHITE ROUND PORCELAIN TLIGHT HOLDER,298.7,117,20,12,2.552991452991453
72128,COLUMBIAN CANDLE ROUND,298.69,531,54,39,0.5625047080979284
72800B, 4 PURPLE FLOCK DINNER CANDLES,298.11,207,21,15,1.440144927536232
21382,SET/4 SPRING FLOWER DECORATION,297.98,98,25,20,3.0406122448979596
90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,297.94,70,41,15,4.256285714285714
35981C,WHITE SNOW SCANDINAVIAN STOCKING ,297.62,589,67,55,0.5052971137521223
84627,CANDY STRIPE ROSE C/COVER ,297.5,50,19,15,5.95
84509C,SET OF 4 DOTTY PLACEMATS ,297.48,70,23,11,4.249714285714286
84766,SILVER ROCOCO CANDLE STICK,297.3,54,13,13,5.5055555555555555
90013B,BLACK VINTAGE EARRINGS,296.47,72,51,5,4.117638888888889
85161,ACRYLIC GEOMETRIC LAMP,295.2,16,12,9,18.45
84592,CROCHET ROSE PURSE WITH SUEDE BACK,295.16,97,25,19,3.0428865979381445
21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET ,295.08000000000004,372,7,6,0.793225806451613
21039,RED RETROSPOT SHOPPING BAG,293.94,110,27,22,2.672181818181818
84877B,GREEN ROUND COMPACT MIRROR,293.87,147,22,6,1.9991156462585034
90145,SILVER HOOP EARRINGS WITH FLOWER,293.81,48,28,10,6.121041666666667
85230A,OPIUM SCENTED VOTIVE CANDLE,293.76,1152,30,20,0.255
90198B,VINTAGE ROSE BEAD BRACELET BLACK,293.75,69,33,15,4.257246376811594
84482,BUTTONS DESIGN JEWELLERY BOX,293.02,75,32,22,3.906933333333333
72801F,S/4 FESTIVE RED DINNER CANDLES,292.5,234,25,20,1.25
85211,S/4 GROOVY CAT MAGNETS,292.24,157,51,30,1.8614012738853505
37422,WHITE WITH BLACK CATS BOWL,292.08,434,73,14,0.6729953917050691
22952,SET 72 CAKE CASES VINTAGE CHRISTMAS,291.6,672,4,4,0.43392857142857144
90120B,BLUE MURANO TWIST BRACELET,291.56,69,28,12,4.225507246376812
84529A,PINK KNITTED KIDS RUCKSACK,290.78,50,19,9,5.8156
35968,FOLK ART METAL HEART T-LIGHT HOLDER,290.36,622,58,38,0.46681672025723475
21388,IVORY HANGING DECORATION  CHICKEN,290.16999999999996,311,29,27,0.9330225080385851
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,289.56,138,20,14,2.0982608695652174
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,289.16999999999996,203,46,11,1.4244827586206894
35964,FOLKART CLIP ON STARS,289.0,406,34,17,0.7118226600985221
21415,CLAM SHELL SMALL ,288.55,132,38,22,2.1859848484848485
20987,GEISHA GIRL CHOPSTICKS SET/5,288.35,131,22,11,2.201145038167939
20659,ECONOMY LUGGAGE TAG,287.92,212,77,42,1.3581132075471698
22824,3 TIER SWEETHEART GARDEN SHELF,287.6,8,7,7,35.95
21879,HEARTS GIFT TAPE,287.24,400,62,34,0.7181000000000001
16212,FUNKY GIRLZ ASST MAGNETIC MEMO PAD,287.01,366,37,29,0.7841803278688524
16202A,PASTEL PINK PHOTO ALBUM ,286.95,655,19,14,0.4380916030534351
90010A,MIDNIGHT BLUE GLASS/SILVER BRACELET,285.5,32,16,7,8.921875
35645,VINTAGE BEAD PINK JEWEL BOX,284.81,57,31,16,4.996666666666667
21365,MIRRORED WALL ART STARS,284.44,113,27,18,2.5171681415929203
90014A,SILVER/MOP ORBIT NECKLACE,284.41999999999996,28,19,11,10.157857142857141
21946,PARTY TIME DESIGN FLANNEL,283.62,539,42,18,0.5261966604823748
82093,HEART SHAPE BUTTON FRAME ,283.49,139,28,7,2.039496402877698
21208,PASTEL COLOUR HONEYCOMB FAN,282.5,139,38,19,2.0323741007194243
22546,MINI JIGSAW FIDO,282.24,672,10,10,0.42000000000000004
22038,BOTANICAL LAVENDER GIFT WRAP ,281.5,675,26,26,0.41703703703703704
90124B,BLUE MURANO TWIST NECKLACE,281.46,28,20,8,10.052142857142856
90160B,RED BOUDICCA LARGE BRACELET,281.19,41,17,13,6.858292682926829
21636,MADRAS NOTEBOOK MEDIUM,280.58,101,25,15,2.778019801980198
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,280.53000000000003,93,31,22,3.016451612903226
21455,PAINTED YELLOW WOODEN DAISY,280.48,289,50,30,0.9705190311418685
84218,BOX/12 CHICK & EGG IN BASKET,280.4,138,55,45,2.0318840579710145
22814,CARD PARTY GAMES ,280.37,642,65,40,0.43671339563862926
90209C,PINK ENAMEL+GLASS HAIR COMB,280.29,139,37,9,2.016474820143885
84977,WIRE FLOWER T-LIGHT HOLDER,280.08,222,43,34,1.2616216216216216
84976,RECTANGULAR SHAPED MIRROR,279.97,163,20,13,1.7176073619631904
46776D,WOVEN SUNSET CUSHION COVER ,279.78,64,39,4,4.3715625
90035C,"PEARL & SHELL 42""NECKL. IVORY",279.5,26,4,4,10.75
90180A,BLACK+WHITE NECKLACE W TASSEL,279.34999999999997,28,20,14,9.976785714285713
84086C,PINK/PURPLE RETRO RADIO,279.32,83,39,14,3.365301204819277
16236,KITTY PENCIL ERASERS,279.21999999999997,1228,130,60,0.22737785016286644
85089,CANDY SPOT BUNNY,279.19,86,24,10,3.2463953488372095
72739C,DARK CHOCOLATE SCENTCANDLE,279.08,326,23,10,0.8560736196319018
21412,VINTAGE GOLD TINSEL REEL,279.0,275,67,33,1.0145454545454546
84625B,BLCK NEW BAROQUE CANDLESTICK CANDLE,279.0,180,17,15,1.55
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,278.46999999999997,1139,22,19,0.24448639157155397
22820,GIFT BAG BIRTHDAY,277.51,425,34,30,0.6529647058823529
21144,PINK POODLE HANGING DECORATION ,277.39,540,59,40,0.5136851851851851
84522,PINK PARTY SUNGLASSES,277.05,167,15,14,1.6589820359281438
90058B,CRYSTAL STUD EARRINGS ASSORTED COL ,276.52,470,14,13,0.5883404255319149
84313C,ORANGE TV TRAY TABLE ,276.48,44,30,14,6.283636363636364
22638,SET OF 4 NAPKIN CHARMS CROWNS ,276.3,114,26,24,2.423684210526316
21132,SILVER STANDING GNOME   ,276.25,53,26,14,5.212264150943396
84966C,GREEN KASHMIRI BOXED MIRROR,276.0,23,2,1,12.0
90192,JADE DROP EARRINGS W FILIGREE,275.21,55,31,8,5.003818181818182
18094C,WHITE AND BLUE CERAMIC OIL BURNER,274.93,221,45,14,1.244027149321267
21193,WHITE HONEYCOMB PAPER FAN ,274.37,111,22,14,2.471801801801802
20801,LARGE PINK GLASS SUNDAE DISH,274.32,81,31,14,3.3866666666666667
17011F,ORIGAMI SANDLEWOOD INCENSE+FLOWER,274.05,305,14,9,0.8985245901639345
22031,BOTANICAL LAVENDER BIRTHDAY CARD,273.44,633,63,41,0.4319747235387046
84881,BLUE WIRE SPIRAL CANDLE HOLDER,273.07,42,19,18,6.501666666666667
84924D,LA PALMIERA METAL SIGN CALENDAR,272.61,764,15,11,0.3568193717277487
79303D,LILAC FLOWER BLOCK TABLE LAMP,272.45,78,19,5,3.492948717948718
35096A,BLUE VICTORIAN FABRIC HEART BOX,272.45,765,50,18,0.3561437908496732
21666,RIDGED GLASS T-LIGHT HOLDER,271.18,397,29,21,0.6830730478589421
85087,CANDY SPOT CUSHION COVER,271.12,82,22,14,3.3063414634146344
21629,SQUARE FLOOR CUSHION VINTAGE PINK ,270.47,19,14,3,14.235263157894739
90175C,BLUE GLASS CHUNKY CHARM BRACELET,270.3,30,16,11,9.01
72127,COLUMBIAN CANDLE ROUND ,269.08,224,39,29,1.20125
84898F,YELLOW FLOWERS FELT HANDBAG KIT,268.82,126,37,27,2.1334920634920636
72793,BLACK BOX MIRROR LANTERN,268.75,55,10,5,4.886363636363637
84924F,PSYCHEDELIC METAL SIGN CALENDAR,266.65,965,7,5,0.27632124352331605
84499,BLACK FLOWER CANDLE PLATE,266.21999999999997,319,39,14,0.8345454545454545
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,265.44,240,53,21,1.106
72801G,4 BURGUNDY WINE DINNER CANDLES,265.24,494,26,21,0.536923076923077
79191B,RETRO PLASTIC POLKA TRAY,264.98,326,42,26,0.8128220858895706
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,264.65,97,34,25,2.728350515463917
22912,YELLOW COAT RACK PARIS FASHION,264.59000000000003,51,18,16,5.188039215686275
90160D,PINK BOUDICCA LARGE BRACELET,264.52000000000004,38,13,10,6.961052631578949
85202,HANGING WOOD AND FELT HEART,264.52,545,105,47,0.4853577981651376
21950,SET OF 6 DOTS CHOPSTICKS,263.63,211,18,2,1.249431279620853
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,263.08,901,23,10,0.2919866814650388
21167,WHITE SAGE INCENSE,263.03,1063,51,20,0.24744120413922857
90070,RUBY GLASS CLUSTER BRACELET,262.51,43,21,6,6.104883720930232
35833P,4 PINK FLOCK CHRISTMAS BALLS,261.67,139,45,27,1.8825179856115108
21268,VINTAGE BLUE TINSEL REEL,261.66,397,49,31,0.6590931989924433
85187,S/12 MINI RABBIT EASTER,261.6,143,41,29,1.8293706293706296
72811,SMALL ZINC/GLASS CANDLEHOLDER,261.52,392,14,13,0.6671428571428571
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,261.44,302,17,15,0.8656953642384105
79328,BLUE FLOCK GLASS CANDLEHOLDER,260.76,594,17,6,0.438989898989899
72799D,BLUE PILLAR CANDLE SILVER FLOCK,260.67,78,18,12,3.341923076923077
22510,GINGHAM BABUSHKA DOORSTOP,260.61,70,22,21,3.7230000000000003
16207A,PINK STRAWBERRY HANDBAG ,260.43,83,42,13,3.137710843373494
85203,HANGING WOOD AND FELT BUTTERFLY ,260.28,572,99,53,0.455034965034965
22929,SCHOOL DESK AND CHAIR ,260.0,4,4,4,65.0
20658,RED RETROSPOT LUGGAGE TAG,259.02,180,62,39,1.4389999999999998
21884,CAKES AND BOWS GIFT  TAPE,258.8,288,73,23,0.8986111111111111
72122,COFFEE SCENT PILLAR CANDLE,258.49,263,60,46,0.9828517110266161
84613C,BLUE NEW BAROQUE FLOCK CANDLESTICK,258.06,62,12,11,4.162258064516129
16238,PARTY TIME PENCIL ERASERS,258.01,1127,111,53,0.2289352262644188
84520b,PACK 20 ENGLISH ROSE PAPER NAPKINS,257.4,110,10,0,2.34
84371,BIG PINK POODLE,257.1,30,6,4,8.57
21736,GOLD SCROLL GLASS T-LIGHT HOLDER,256.47,113,22,17,2.2696460176991153
90120C,GREEN MURANO TWIST BRACELET,255.6,60,38,7,4.26
35967,FOLK ART METAL STAR T-LIGHT HOLDER,255.26,481,50,29,0.5306860706860707
84741C,CITRUS GARLAND FELT FLOWERS ,255.14,125,37,30,2.04112
21882,SKULLS TAPE,254.48000000000002,356,53,33,0.7148314606741574
22924,FRIDGE MAGNETS LA VIE EN ROSE,252.88,268,15,12,0.9435820895522388
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,252.29,553,13,8,0.45622061482820975
79337,BLUE FLOCK GLASS CANDLEHOLDER,251.97,556,12,9,0.45318345323741005
20661,BLUE POLKADOT PURSE ,251.96,372,21,7,0.6773118279569893
10123C,HEARTS WRAPPING TAPE ,251.81,646,61,37,0.3897987616099071
17012E,ORIGAMI OPIUM INCENSE/CANDLE SET ,251.71999999999997,226,24,9,1.113805309734513
90208,PAIR OF ENAMEL FLOWER CLUSTER SLIDE,251.59,105,30,5,2.396095238095238
35648,VINTAGE BEAD PINK PURSE ,251.49,76,18,9,3.309078947368421
84673A,PINK FLY SWAT,251.12,408,56,38,0.6154901960784314
90178A,AMBER CHUNKY GLASS+BEAD NECKLACE,251.06,21,15,10,11.955238095238096
85169D,PINK LOVE BIRD CANDLE,250.41,171,39,20,1.4643859649122808
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,250.38,66,47,6,3.7936363636363635
21493, VINTAGE DESIGN GIFT TAGS,249.9,269,27,20,0.928996282527881
84563B,BLUE & WHITE BREAKFAST TRAY,249.69,35,22,10,7.134
21027,NINJA RABBIT PINK,249.57999999999998,190,37,26,1.313578947368421
22984,"CARD, GINGHAM ROSE ",249.44,596,47,38,0.4185234899328859
72349b,SET/6 PURPLE BUTTERFLY T-LIGHTS,248.84,59,39,0,4.217627118644068
85230B,CINNAMON SCENTED VOTIVE CANDLE,248.71999999999997,904,32,26,0.27513274336283183
21722,SWEET PUDDING STICKER SHEET,248.24999999999997,265,48,24,0.9367924528301885
22974,CHILDRENS DOLLY GIRL MUG,248.1,140,28,18,1.772142857142857
22039,BOTANICAL LILY GIFT WRAP,248.0,600,23,22,0.41333333333333333
84030c,KNITTED RAINBOW HOT WATER BOTTLE,248.0,32,13,0,7.75
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",247.92000000000002,31,17,6,7.99741935483871
22328,"ROUND SNACK BOXES ,SET 4, FRUITS ",247.8,84,5,5,2.95
90082B,DIAMANTE BOW BROOCH RED COLOUR,247.65,39,17,13,6.3500000000000005
84621,BLUE GINGHAM ROSE FLOOR CUSHION ,247.26,29,15,9,8.526206896551724
85195,HANGING HEART BASKET,246.34000000000003,135,14,11,1.824740740740741
46307,ROSES BLUE BASE CUSHION COVER ,246.03,51,33,4,4.824117647058824
84997a,GREEN 3 PIECE POLKADOT CUTLERY SET,245.63000000000002,29,5,0,8.47
90161A,ANT COPPER RED BOUDICCA BRACELET,245.32,49,25,8,5.006530612244898
84924A,WAKE UP COCKEREL CALENDAR SIGN ,244.91,58,32,23,4.222586206896552
22175,PINK OWL DECORATION,244.8,96,1,1,2.5500000000000003
82095,HEART BUTTONS JEWELLERY BOX,244.8,32,18,17,7.65
22176,BLUE OWL DECORATION,244.8,96,1,1,2.5500000000000003
21698,MOCK LOBSTER FRIDGE MAGNET,244.79999999999998,240,73,20,1.02
DCGS0076,SUNJAR LED NIGHT NIGHT LIGHT,243.7,15,13,0,16.246666666666666
84877D,BLUE ROUND COMPACT MIRROR,243.03,70,28,6,3.471857142857143
22829,SWEETHEART WIRE WALL TIDY,242.79,21,13,9,11.561428571428571
90148,LONG SILVER NECKLACE PASTEL FLOWER,242.25,19,12,10,12.75
90085,CRYSTAL STILETTO PHONE CHARM,242.08999999999997,279,21,12,0.8677060931899641
72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,241.67999999999998,557,46,31,0.43389587073608615
90014C,SILVER/BLACK ORBIT NECKLACE,241.48,24,16,11,10.061666666666666
85032C,CURIOUS IMAGES GIFT WRAP SET,240.64999999999998,209,22,14,1.1514354066985646
90175B,PINK GLASS CHUNKY CHARM BRACELET,240.51,27,19,6,8.907777777777778
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,240.22,134,45,19,1.7926865671641792
84673B,BLUE FLY SWAT,239.8,328,70,35,0.7310975609756097
22825,DECORATIVE PLANT POT WITH FRIEZE,238.5,30,12,11,7.95
84247N,PACK/12 BLUE FOLKART CARDS,238.48000000000002,93,37,21,2.5643010752688173
