InvoiceNo,InvoiceValue,TotalItems,UniqueProducts,CustomerID,Country,InvoiceDate
522110,239.85000000000002,61,12,13455.0,United Kingdom,2010-09-12 15:15:00
522111,349.28000000000003,166,20,14243.0,United Kingdom,2010-09-12 15:21:00
522112,146.37,95,30,18168.0,United Kingdom,2010-09-12 15:36:00
522113,204.34,179,14,17021.0,United Kingdom,2010-09-12 15:38:00
522114,24.099999999999998,4,4,12748.0,United Kingdom,2010-09-12 15:58:00
522115,274.44,139,24,15796.0,United Kingdom,2010-09-12 16:08:00
522116,250.19,85,33,17921.0,United Kingdom,2010-09-12 16:08:00
522117,169.15,102,48,15800.0,United Kingdom,2010-09-12 16:17:00
522118,349.96000000000004,132,10,13767.0,United Kingdom,2010-09-13 08:18:00
522119,450.0,360,1,12989.0,United Kingdom,2010-09-13 08:37:00
522120,360.0,288,1,12989.0,United Kingdom,2010-09-13 08:39:00
522121,588.28,837,36,14911.0,EIRE,2010-09-13 09:27:00
522122,415.40000000000003,170,20,17416.0,United Kingdom,2010-09-13 09:29:00
522123,39.0,20,2,17416.0,United Kingdom,2010-09-13 09:30:00
522124,3845.04,4620,5,17308.0,United Kingdom,2010-09-13 09:35:00
522125,208.75,102,13,16558.0,United Kingdom,2010-09-13 09:37:00
522126,29.45,11,2,16558.0,United Kingdom,2010-09-13 09:38:00
522127,397.92,208,3,16029.0,United Kingdom,2010-09-13 09:40:00
522128,14.98,2,1,16558.0,United Kingdom,2010-09-13 09:40:00
522129,255.0,100,1,16013.0,United Kingdom,2010-09-13 09:55:00
522130,97.11,53,5,13963.0,United Kingdom,2010-09-13 09:56:00
522131,487.5,550,4,16013.0,United Kingdom,2010-09-13 09:56:00
522132,4847.5199999999995,6080,10,18251.0,United Kingdom,2010-09-13 09:57:00
522133,765.0,300,1,16013.0,United Kingdom,2010-09-13 09:58:00
522134,85.0,100,1,16013.0,United Kingdom,2010-09-13 10:01:00
522135,431.3,254,7,16860.0,United Kingdom,2010-09-13 10:05:00
522136,418.58,56,34,,United Kingdom,2010-09-13 10:28:00
522137,464.45000000000005,185,17,17147.0,United Kingdom,2010-09-13 10:30:00
522138,284.27,50,28,,United Kingdom,2010-09-13 10:30:00
522139,1398.0,40,1,14156.0,EIRE,2010-09-13 10:30:00
522140,129.55,22,20,,United Kingdom,2010-09-13 10:31:00
522141,239.82999999999998,32,24,,United Kingdom,2010-09-13 10:32:00
522142,131.94,17,16,,United Kingdom,2010-09-13 10:32:00
522143,265.83,50,27,,United Kingdom,2010-09-13 10:33:00
522144,352.9,40,32,,United Kingdom,2010-09-13 10:33:00
522145,676.8000000000001,228,13,14735.0,United Kingdom,2010-09-13 10:34:00
522146,12.5,6,4,,United Kingdom,2010-09-13 10:39:00
522148,344.85,193,22,13613.0,United Kingdom,2010-09-13 10:40:00
522150,50.5,14,3,13613.0,United Kingdom,2010-09-13 10:44:00
522152,476.84,420,22,17512.0,United Kingdom,2010-09-13 10:46:00
522156,133.54000000000002,50,5,14569.0,United Kingdom,2010-09-13 10:51:00
522160,116.76,108,2,12924.0,United Kingdom,2010-09-13 11:01:00
522166,1118.28,914,50,17504.0,United Kingdom,2010-09-13 11:20:00
522169,1000.08,205,113,,United Kingdom,2010-09-13 11:28:00
522170,416.05,235,22,17644.0,United Kingdom,2010-09-13 11:28:00
522172,345.84,210,21,13004.0,United Kingdom,2010-09-13 11:38:00
522200,211.70000000000002,72,12,,Lebanon,2010-09-13 11:58:00
522206,32.24,20,9,17898.0,United Kingdom,2010-09-13 12:01:00
522207,17.0,4,1,13613.0,United Kingdom,2010-09-13 12:01:00
522213,334.34000000000003,242,22,14209.0,United Kingdom,2010-09-13 12:05:00
522228,21.4,6,6,,United Kingdom,2010-09-13 12:13:00
522237,194.64000000000001,240,3,17307.0,United Kingdom,2010-09-13 12:15:00
522248,164.35000000000002,72,15,13593.0,United Kingdom,2010-09-13 12:19:00
522250,993.49,467,47,17426.0,United Kingdom,2010-09-13 12:23:00
522251,242.16,33,21,,United Kingdom,2010-09-13 12:25:00
522252,229.17,25,19,,United Kingdom,2010-09-13 12:26:00
522253,569.89,385,36,17426.0,United Kingdom,2010-09-13 12:29:00
522259,157.38,198,10,17426.0,United Kingdom,2010-09-13 12:31:00
522266,17.6,6,6,,United Kingdom,2010-09-13 12:33:00
522271,183.8,108,23,14399.0,United Kingdom,2010-09-13 12:34:00
522272,98.7,18,6,17426.0,United Kingdom,2010-09-13 12:35:00
522273,490.61,206,104,16470.0,United Kingdom,2010-09-13 12:41:00
522274,748.8000000000001,1920,10,15061.0,United Kingdom,2010-09-13 12:44:00
522275,136.0,400,2,15061.0,United Kingdom,2010-09-13 12:46:00
522276,23.04,44,2,15061.0,United Kingdom,2010-09-13 12:47:00
522277,161.2,104,10,16458.0,United Kingdom,2010-09-13 12:51:00
522278,587.18,452,14,16133.0,United Kingdom,2010-09-13 12:51:00
522279,12.7,6,5,,United Kingdom,2010-09-13 12:52:00
522281,422.84,204,103,16374.0,United Kingdom,2010-09-13 12:56:00
522282,385.90000000000003,252,12,13920.0,United Kingdom,2010-09-13 13:09:00
522283,163.06,92,9,13479.0,United Kingdom,2010-09-13 13:29:00
522284,243.94,150,57,17841.0,United Kingdom,2010-09-13 13:29:00
522285,80.75,19,5,15401.0,United Kingdom,2010-09-13 13:42:00
522286,281.25,163,37,14467.0,United Kingdom,2010-09-13 13:42:00
522287,2.1,1,1,,United Kingdom,2010-09-13 13:42:00
522288,124.5,77,7,13129.0,United Kingdom,2010-09-13 13:47:00
522289,1633.1200000000001,673,45,16684.0,United Kingdom,2010-09-13 13:52:00
522290,159.01,25,20,,United Kingdom,2010-09-13 14:12:00
522291,343.25,284,22,16625.0,United Kingdom,2010-09-13 14:26:00
522292,68.88,61,14,12835.0,United Kingdom,2010-09-13 14:33:00
522293,301.76,180,14,14615.0,United Kingdom,2010-09-13 14:33:00
522298,1181.89,913,61,14913.0,United Kingdom,2010-09-13 14:45:00
522299,356.03,147,29,16550.0,United Kingdom,2010-09-13 14:49:00
522301,484.81,642,21,12530.0,Germany,2010-09-13 14:55:00
522302,148.1,132,11,15271.0,United Kingdom,2010-09-13 14:56:00
522309,634.28,527,38,15521.0,United Kingdom,2010-09-13 15:12:00
522310,717.57,134,93,,United Kingdom,2010-09-13 15:12:00
522315,1004.88,171,114,,United Kingdom,2010-09-13 15:14:00
522322,15.0,1,1,,United Kingdom,2010-09-13 15:23:00
522323,356.69,160,44,13869.0,United Kingdom,2010-09-13 15:23:00
522324,1.25,1,1,,United Kingdom,2010-09-13 15:29:00
522325,157.96,66,8,12693.0,Germany,2010-09-13 15:48:00
522327,687.24,501,142,18069.0,United Kingdom,2010-09-13 16:15:00
522328,592.38,486,30,17132.0,United Kingdom,2010-09-13 16:31:00
522330,141.75,53,17,17218.0,United Kingdom,2010-09-13 17:25:00
522331,245.52,241,19,15639.0,United Kingdom,2010-09-14 09:05:00
522332,315.75,185,21,15600.0,United Kingdom,2010-09-14 09:36:00
522333,417.2,221,10,12483.0,Sweden,2010-09-14 09:43:00
522334,303.24,204,6,13089.0,United Kingdom,2010-09-14 09:43:00
522335,523.84,298,17,12583.0,France,2010-09-14 10:13:00
522336,105.6,68,5,12450.0,Spain,2010-09-14 10:20:00
522337,1244.7,560,49,13440.0,United Kingdom,2010-09-14 10:34:00
522338,415.85,204,26,13537.0,United Kingdom,2010-09-14 10:41:00
522339,672.85,213,16,12621.0,Germany,2010-09-14 10:43:00
522340,163.2,64,1,17616.0,United Kingdom,2010-09-14 10:43:00
522341,72.85,23,4,15107.0,United Kingdom,2010-09-14 10:47:00
522359,371.34000000000003,178,5,13798.0,United Kingdom,2010-09-14 10:58:00
522384,561.4,327,22,15673.0,United Kingdom,2010-09-14 11:08:00
522385,119.32000000000001,40,13,16919.0,United Kingdom,2010-09-14 11:15:00
522410,858.0,514,37,13555.0,United Kingdom,2010-09-14 11:36:00
522413,197.22,110,13,18075.0,United Kingdom,2010-09-14 11:42:00
522414,534.65,164,18,14441.0,United Kingdom,2010-09-14 11:50:00
522415,857.8,511,12,16746.0,United Kingdom,2010-09-14 12:06:00
522416,306.0,36,1,17324.0,United Kingdom,2010-09-14 12:10:00
522417,103.06,24,9,14527.0,United Kingdom,2010-09-14 12:18:00
522418,196.33,61,11,13152.0,United Kingdom,2010-09-14 12:27:00
522419,193.9,112,31,17615.0,United Kingdom,2010-09-14 12:37:00
522421,177.41,156,13,12778.0,Netherlands,2010-09-14 12:48:00
522422,385.2,552,7,13324.0,United Kingdom,2010-09-14 12:51:00
522423,402.90000000000003,254,21,13880.0,United Kingdom,2010-09-14 12:55:00
522424,765.29,237,29,12476.0,Germany,2010-09-14 12:58:00
522425,18.0,1,1,12476.0,Germany,2010-09-14 13:05:00
522426,150.32,168,18,17861.0,United Kingdom,2010-09-14 13:16:00
522427,180.36,132,6,13199.0,United Kingdom,2010-09-14 13:21:00
522428,164.59,60,24,16444.0,United Kingdom,2010-09-14 13:24:00
522429,1236.03,771,30,15311.0,United Kingdom,2010-09-14 13:29:00
522430,210.96,112,12,13468.0,United Kingdom,2010-09-14 13:32:00
522431,293.94,162,17,17534.0,United Kingdom,2010-09-14 13:32:00
522432,258.21999999999997,137,37,15965.0,United Kingdom,2010-09-14 13:34:00
522433,90.9,82,15,15901.0,United Kingdom,2010-09-14 13:37:00
522434,195.6,144,7,14112.0,United Kingdom,2010-09-14 13:41:00
522435,144.48,84,28,14606.0,United Kingdom,2010-09-14 13:45:00
522436,39.0,20,2,13242.0,United Kingdom,2010-09-14 13:53:00
522437,219.99,150,59,17346.0,United Kingdom,2010-09-14 13:56:00
522439,328.37,195,18,15240.0,United Kingdom,2010-09-14 14:14:00
522440,9.9,1,1,15901.0,United Kingdom,2010-09-14 14:16:00
522442,483.15000000000003,121,6,13324.0,United Kingdom,2010-09-14 14:22:00
522443,282.85,207,67,15998.0,United Kingdom,2010-09-14 14:30:00
522444,262.82,257,23,17801.0,United Kingdom,2010-09-14 14:32:00
522445,328.93,139,15,15955.0,United Kingdom,2010-09-14 14:35:00
522446,124.75,41,5,13312.0,United Kingdom,2010-09-14 14:36:00
522447,78.15,37,3,14363.0,United Kingdom,2010-09-14 14:39:00
522449,143.10000000000002,18,6,17149.0,United Kingdom,2010-09-14 14:56:00
522450,45.8,28,2,16690.0,United Kingdom,2010-09-14 15:00:00
522451,306.76,389,15,15194.0,United Kingdom,2010-09-14 15:08:00
522452,307.25,177,17,16206.0,United Kingdom,2010-09-14 15:30:00
522453,15.3,6,1,16206.0,United Kingdom,2010-09-14 15:31:00
522454,447.75,297,18,12682.0,France,2010-09-14 15:40:00
522455,316.42,198,18,17422.0,United Kingdom,2010-09-14 15:41:00
522456,71.4,12,1,13207.0,United Kingdom,2010-09-14 15:44:00
522457,682.78,418,41,18136.0,United Kingdom,2010-09-14 15:50:00
522458,248.71,152,50,12933.0,United Kingdom,2010-09-14 15:55:00
522459,8.850000000000001,3,2,12933.0,United Kingdom,2010-09-14 15:56:00
522460,656.4,152,6,13324.0,United Kingdom,2010-09-14 16:01:00
522461,423.26,303,56,14381.0,United Kingdom,2010-09-14 16:15:00
522462,397.56,324,41,13141.0,United Kingdom,2010-09-14 16:25:00
522463,21.95,16,13,14710.0,United Kingdom,2010-09-14 17:13:00
522464,1504.24,313,149,,United Kingdom,2010-09-14 17:50:00
522465,164.4,112,11,16155.0,United Kingdom,2010-09-15 08:43:00
522466,388.0,244,24,16748.0,United Kingdom,2010-09-15 09:38:00
522467,497.34000000000003,340,24,12539.0,Spain,2010-09-15 09:50:00
522468,309.91,201,19,14231.0,United Kingdom,2010-09-15 09:52:00
522469,130.68,84,7,17460.0,United Kingdom,2010-09-15 10:08:00
522470,318.15,124,7,13854.0,United Kingdom,2010-09-15 10:35:00
522471,185.4,128,11,13534.0,United Kingdom,2010-09-15 10:37:00
522472,16.650000000000002,9,1,16656.0,United Kingdom,2010-09-15 10:40:00
522474,40.8,48,1,16656.0,United Kingdom,2010-09-15 10:43:00
522476,426.53,275,27,15966.0,United Kingdom,2010-09-15 10:44:00
522477,303.78000000000003,601,7,16701.0,United Kingdom,2010-09-15 10:48:00
522478,122.4,48,1,14370.0,United Kingdom,2010-09-15 10:53:00
522497,18.0,1,1,12682.0,France,2010-09-15 11:04:00
522501,827.88,252,39,15039.0,United Kingdom,2010-09-15 11:07:00
522502,712.64,364,45,14530.0,United Kingdom,2010-09-15 11:22:00
522511,167.14999999999998,101,4,15311.0,United Kingdom,2010-09-15 11:33:00
522513,5099.44,3968,26,14156.0,EIRE,2010-09-15 11:35:00
522514,15.0,12,1,17382.0,United Kingdom,2010-09-15 11:36:00
522515,192.05,67,11,13041.0,United Kingdom,2010-09-15 11:44:00
522526,379.95,177,19,16143.0,United Kingdom,2010-09-15 11:49:00
522542,170.06,63,39,16406.0,United Kingdom,2010-09-15 11:53:00
522553,1809.35,1095,69,12481.0,Germany,2010-09-15 11:56:00
522570,168.69,102,10,12768.0,Korea,2010-09-15 12:08:00
522579,145.06,56,21,17905.0,United Kingdom,2010-09-15 12:11:00
522582,4422.25,2917,41,14646.0,Netherlands,2010-09-15 12:16:00
522583,110.65,21,12,15906.0,United Kingdom,2010-09-15 12:17:00
522584,178.95,64,10,15527.0,United Kingdom,2010-09-15 12:21:00
522585,389.19,317,8,13784.0,United Kingdom,2010-09-15 12:27:00
522586,118.95,77,13,17403.0,United Kingdom,2010-09-15 12:29:00
522588,136.69,41,14,15885.0,United Kingdom,2010-09-15 12:46:00
522589,177.29,245,8,14825.0,United Kingdom,2010-09-15 12:47:00
522590,166.07999999999998,112,3,15661.0,United Kingdom,2010-09-15 12:48:00
522591,1017.47,676,87,16940.0,United Kingdom,2010-09-15 12:53:00
522592,315.06,240,16,12408.0,Belgium,2010-09-15 13:16:00
522594,250.62,89,62,16005.0,United Kingdom,2010-09-15 13:21:00
522595,214.5,110,6,12990.0,United Kingdom,2010-09-15 13:21:00
522596,292.15999999999997,118,10,14040.0,United Kingdom,2010-09-15 13:24:00
522597,150.4,80,9,12402.0,Belgium,2010-09-15 13:24:00
522598,283.65,223,18,13126.0,United Kingdom,2010-09-15 13:29:00
522599,128.8,32,7,16522.0,United Kingdom,2010-09-15 13:32:00
522600,974.4,672,1,16422.0,United Kingdom,2010-09-15 13:34:00
522601,319.5,330,8,16422.0,United Kingdom,2010-09-15 13:35:00
522602,203.4,60,2,16422.0,United Kingdom,2010-09-15 13:36:00
522603,55.980000000000004,36,17,15685.0,United Kingdom,2010-09-15 13:43:00
522604,571.12,396,20,15629.0,United Kingdom,2010-09-15 13:44:00
522605,22.8,24,1,15629.0,United Kingdom,2010-09-15 13:46:00
522606,1260.51,601,15,16019.0,United Kingdom,2010-09-15 13:46:00
522608,74.79,29,5,13117.0,United Kingdom,2010-09-15 13:53:00
522609,3.75,1,1,,United Kingdom,2010-09-15 14:15:00
522610,306.65,129,15,16080.0,United Kingdom,2010-09-15 14:19:00
522611,358.67,107,16,12422.0,Switzerland,2010-09-15 14:29:00
522612,305.65,179,19,16979.0,United Kingdom,2010-09-15 14:30:00
522614,530.31,293,75,14375.0,United Kingdom,2010-09-15 14:45:00
522615,157.8,300,7,17560.0,United Kingdom,2010-09-15 14:51:00
522617,61.44,96,1,15372.0,United Kingdom,2010-09-15 14:52:00
522618,153.12,168,11,16589.0,United Kingdom,2010-09-15 14:56:00
522619,351.19,334,31,16395.0,United Kingdom,2010-09-15 15:08:00
522620,983.47,177,100,,United Kingdom,2010-09-15 15:14:00
522621,258.41,169,18,16477.0,United Kingdom,2010-09-15 15:16:00
522622,1197.6399999999999,933,95,17589.0,United Kingdom,2010-09-15 15:32:00
522623,522.86,350,32,15301.0,United Kingdom,2010-09-15 15:41:00
522624,1866.98,754,25,12709.0,Germany,2010-09-15 16:16:00
522625,168.65,173,14,17392.0,United Kingdom,2010-09-15 16:17:00
522626,2576.88,770,27,15513.0,United Kingdom,2010-09-15 16:22:00
522627,211.73,199,16,15660.0,United Kingdom,2010-09-15 16:28:00
522628,60.48,288,1,15291.0,United Kingdom,2010-09-15 17:06:00
522629,279.42,71,37,15272.0,United Kingdom,2010-09-15 17:07:00
522630,554.12,324,7,14828.0,United Kingdom,2010-09-16 09:07:00
522631,1014.18,382,16,14156.0,EIRE,2010-09-16 09:07:00
522634,20.85,7,6,,United Kingdom,2010-09-16 09:45:00
522635,55.68,60,4,13089.0,United Kingdom,2010-09-16 09:54:00
522636,625.6800000000001,360,4,16656.0,United Kingdom,2010-09-16 09:54:00
522637,60.0,48,1,13089.0,United Kingdom,2010-09-16 09:57:00
522638,309.0,96,8,13089.0,United Kingdom,2010-09-16 10:00:00
522639,30.0,24,1,13089.0,United Kingdom,2010-09-16 10:17:00
522640,437.40000000000003,468,13,13089.0,United Kingdom,2010-09-16 10:19:00
522641,594.07,312,38,12782.0,Portugal,2010-09-16 10:22:00
522642,299.6,99,12,13374.0,United Kingdom,2010-09-16 10:29:00
522644,217.70000000000002,119,18,15723.0,United Kingdom,2010-09-16 10:43:00
522650,572.77,529,40,13424.0,United Kingdom,2010-09-16 10:49:00
522651,973.69,619,53,12433.0,Norway,2010-09-16 10:51:00
522662,1282.8,152,5,13089.0,United Kingdom,2010-09-16 10:56:00
522663,267.95,77,4,13113.0,United Kingdom,2010-09-16 10:56:00
522699,121.65,50,6,18219.0,United Kingdom,2010-09-16 11:29:00
522703,968.25,341,47,14911.0,EIRE,2010-09-16 11:30:00
522708,190.99,210,40,18001.0,United Kingdom,2010-09-16 11:32:00
522710,40.32,96,2,18001.0,United Kingdom,2010-09-16 11:37:00
522711,171.8,169,52,17348.0,United Kingdom,2010-09-16 11:40:00
522712,75.0,53,4,12437.0,France,2010-09-16 11:43:00
522719,192.07,35,8,13202.0,United Kingdom,2010-09-16 12:11:00
522720,848.79,333,35,16912.0,United Kingdom,2010-09-16 12:20:00
522723,625.57,306,101,14701.0,United Kingdom,2010-09-16 12:27:00
522725,495.45,364,13,17491.0,United Kingdom,2010-09-16 12:41:00
522733,354.4,80,8,17588.0,United Kingdom,2010-09-16 12:51:00
522738,5.0,4,1,16218.0,United Kingdom,2010-09-16 13:04:00
522739,331.62,182,69,14963.0,United Kingdom,2010-09-16 13:06:00
522740,160.53,92,34,13243.0,United Kingdom,2010-09-16 13:06:00
522742,137.12,106,11,18044.0,United Kingdom,2010-09-16 13:07:00
522744,100.34,38,25,13243.0,United Kingdom,2010-09-16 13:12:00
522748,122.77,40,33,13243.0,United Kingdom,2010-09-16 13:18:00
522750,678.8,1072,29,16646.0,United Kingdom,2010-09-16 13:28:00
522751,88.5,30,1,13589.0,United Kingdom,2010-09-16 13:29:00
522760,289.48,228,43,15962.0,United Kingdom,2010-09-16 13:48:00
522761,375.1,202,11,13587.0,United Kingdom,2010-09-16 13:50:00
522763,17.700000000000003,6,1,13587.0,United Kingdom,2010-09-16 13:52:00
522766,381.88100000000003,177,16,15182.0,United Kingdom,2010-09-16 13:58:00
522767,18.6,4,1,15182.0,United Kingdom,2010-09-16 13:59:00
522768,297.32,157,34,14099.0,United Kingdom,2010-09-16 14:08:00
522769,230.02,115,42,17799.0,United Kingdom,2010-09-16 14:12:00
522770,177.8,29,4,12600.0,Germany,2010-09-16 14:28:00
522773,1259.48,946,75,12369.0,Austria,2010-09-16 14:34:00
522789,323.09000000000003,247,20,14221.0,United Kingdom,2010-09-16 14:41:00
522792,3485.31,1153,116,17706.0,United Kingdom,2010-09-16 14:52:00
522794,186.60000000000002,88,10,13515.0,United Kingdom,2010-09-16 15:07:00
522796,10468.8,1,1,,United Kingdom,2010-09-16 15:12:00
522797,113.53999999999999,138,13,18041.0,United Kingdom,2010-09-16 15:13:00
522798,2769.9,1,1,,United Kingdom,2010-09-16 15:14:00
522799,364.51,201,26,14355.0,United Kingdom,2010-09-16 15:23:00
522801,56.72,29,7,13573.0,United Kingdom,2010-09-16 15:46:00
522802,140.19,151,47,17608.0,United Kingdom,2010-09-16 16:15:00
522803,284.05,145,17,16499.0,United Kingdom,2010-09-16 16:25:00
522805,382.2,196,7,15341.0,United Kingdom,2010-09-16 16:41:00
522806,32.800000000000004,13,7,15748.0,United Kingdom,2010-09-16 16:52:00
522807,432.65,198,9,15748.0,United Kingdom,2010-09-16 16:55:00
522808,641.2,290,32,12921.0,United Kingdom,2010-09-16 16:56:00
522809,417.58,258,11,12921.0,United Kingdom,2010-09-16 16:57:00
522810,734.5,233,15,13722.0,United Kingdom,2010-09-16 16:59:00
522811,160.2,60,6,13722.0,United Kingdom,2010-09-16 17:02:00
522812,346.78000000000003,182,36,17576.0,United Kingdom,2010-09-16 17:26:00
522813,339.82,154,20,15664.0,United Kingdom,2010-09-16 18:09:00
522814,981.0,562,56,12921.0,United Kingdom,2010-09-16 18:24:00
522815,114.14999999999999,54,11,13969.0,United Kingdom,2010-09-16 19:09:00
522816,893.0,498,28,17594.0,United Kingdom,2010-09-16 19:17:00
522817,403.36,343,44,13208.0,United Kingdom,2010-09-16 19:43:00
522819,215.03,82,27,15535.0,United Kingdom,2010-09-16 20:04:00
522820,407.6,304,19,15841.0,United Kingdom,2010-09-17 08:38:00
522821,388.3,206,22,14734.0,United Kingdom,2010-09-17 09:04:00
522822,455.45,111,6,18229.0,United Kingdom,2010-09-17 09:11:00
522823,213.0,60,13,13398.0,United Kingdom,2010-09-17 09:34:00
522824,797.14,470,17,14110.0,United Kingdom,2010-09-17 09:52:00
522825,1620.66,1127,36,13093.0,United Kingdom,2010-09-17 10:00:00
522826,617.98,306,31,13564.0,United Kingdom,2010-09-17 10:16:00
522828,13.05,5,2,16756.0,United Kingdom,2010-09-17 10:23:00
522833,20.4,24,1,16670.0,United Kingdom,2010-09-17 10:30:00
522835,302.33,223,17,15362.0,United Kingdom,2010-09-17 10:37:00
522839,212.25,117,12,16146.0,United Kingdom,2010-09-17 10:46:00
522847,304.31,157,13,14035.0,United Kingdom,2010-09-17 11:04:00
522855,17.4,12,1,13384.0,United Kingdom,2010-09-17 11:27:00
522856,4.95,1,1,,United Kingdom,2010-09-17 11:28:00
522858,1280.21,255,156,,United Kingdom,2010-09-17 11:33:00
522863,829.2,406,3,12931.0,United Kingdom,2010-09-17 11:37:00
522879,160.5,102,5,13777.0,United Kingdom,2010-09-17 11:54:00
522885,773.69,199,26,13952.0,United Kingdom,2010-09-17 12:06:00
522891,157.2,108,11,16371.0,United Kingdom,2010-09-17 12:09:00
522894,31.92,84,2,13952.0,United Kingdom,2010-09-17 12:10:00
522901,474.42,322,20,14107.0,United Kingdom,2010-09-17 12:25:00
522902,468.5,240,26,12554.0,Spain,2010-09-17 12:29:00
522903,196.24,64,33,13443.0,United Kingdom,2010-09-17 12:31:00
522904,156.37,52,22,17765.0,United Kingdom,2010-09-17 12:45:00
522906,164.45,50,15,17241.0,United Kingdom,2010-09-17 12:54:00
522907,300.69,178,27,15514.0,United Kingdom,2010-09-17 13:08:00
522908,190.62,107,20,17233.0,United Kingdom,2010-09-17 13:20:00
522909,387.6,184,18,18075.0,United Kingdom,2010-09-17 13:30:00
522910,236.66,60,60,12748.0,United Kingdom,2010-09-17 13:30:00
522911,525.1800000000001,400,24,14748.0,United Kingdom,2010-09-17 13:38:00
522912,252.17000000000002,184,41,17289.0,United Kingdom,2010-09-17 13:47:00
522913,370.94,244,48,15026.0,United Kingdom,2010-09-17 13:52:00
522914,1478.53,878,84,17139.0,United Kingdom,2010-09-17 13:53:00
